Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-05-14,22.16819870090784,22.86458300291922,22.12951136870043,22.717567443847656,11353186,0.0,0.0
2002-05-15,22.74852005036189,22.85684519943912,21.75810768533581,21.85869598388672,5225892,0.0,0.0
2002-05-16,22.052131549690593,22.129507741708323,21.216471756468085,21.417648315429688,4058224,0.0,0.0
2002-05-17,21.35575094995843,21.58787800798639,20.74448128482886,21.007558822631836,4667020,0.0,0.0
2002-05-20,20.930181912231163,21.00755810904036,20.450451032298734,20.512351989746094,2379228,0.0,0.0
2002-05-21,20.27248475991731,20.388549815025996,19.808229160335962,20.102258682250977,5253258,0.0,0.0
2002-05-22,20.04810156578167,20.102264143337877,18.918411965779697,19.12732696533203,10270332,0.0,0.0
2002-05-23,19.189225229951887,19.30528875995067,18.740444809690906,19.204700469970703,5561851,0.0,0.0
2002-05-24,19.34397852037426,19.862398356000305,19.28981594364536,19.63800811767578,6342410,0.0,0.0
2002-05-27,19.343977295973414,19.808232985200057,19.343977295973414,19.498729705810547,2391789,0.0,0.0
2002-05-28,18.570218570910694,19.26660288402631,18.384517216955366,18.485105514526367,6169364,0.0,0.0
2002-05-29,18.57021772911445,19.32850297260336,18.144650926199176,19.166013717651367,10547016,0.0,0.0
2002-05-30,19.034475943897405,19.42135700766343,18.61664747559993,18.678546905517578,6703016,0.0,0.0
2002-05-31,18.724970849621613,18.8797232603879,18.18334049250914,18.740446090698242,6448098,0.0,0.0
2002-06-03,19.297551323011824,19.607054573687734,18.887458245131434,19.374927520751953,6406878,0.0,0.0
2002-06-04,19.343976827537226,19.715382602152342,19.073162427307455,19.413616180419922,6926785,0.0,0.0
2002-06-05,19.576105742316596,21.262900833890892,19.576105742316596,20.860546112060547,29710907,0.0,0.0
2002-06-06,22.43901610656463,22.593768526028295,21.22421500477184,21.812271118164062,28347612,0.0,0.0
2002-06-07,21.317061456442403,21.9438047575528,21.069457643377067,21.20099639892578,10767580,0.0,0.0
2002-06-10,21.564665586027413,22.106297433460018,21.564665586027413,21.77358055114746,14825523,0.0,0.0
2002-06-11,21.665256409343943,24.280562974428058,21.665256409343943,24.094860076904297,55773347,0.0,0.0
2002-06-12,24.29604112015211,24.435316769658648,23.499068400105852,23.76214599609375,26306607,0.0,0.0
2002-06-13,23.97105858242051,24.682918162293447,23.64608004611158,24.311513900756836,26876323,0.0,0.0
2002-06-14,24.141282008755933,24.141282008755933,23.545487616558745,23.808565139770508,18072802,0.0,0.0
2002-06-17,24.06390483455077,24.141281026548636,23.56870028633343,23.638338088989258,9295665,0.0,0.0
2002-06-18,23.831778963658817,24.08711963958972,23.088970564742333,23.429424285888672,15090163,0.0,0.0
2002-06-19,23.522276310334647,23.522276310334647,22.55507614927482,22.78720474243164,10363553,0.0,0.0
2002-06-20,22.593765640748757,23.36752455868646,22.33842495138377,23.251461029052734,10104784,0.0,0.0
2002-06-21,23.367526562363274,23.514540584543173,22.74851999104951,23.1508731842041,6279545,0.0,0.0
2002-06-24,23.212770278446133,23.212770278446133,22.841366089536034,22.965167999267578,5842689,0.0,0.0
2002-06-25,23.95558249628633,23.95558249628633,22.99612216292137,23.22051239013672,14304886,0.0,0.0
2002-06-26,23.522277808041878,23.522277808041878,22.439014051572528,22.570552825927734,7978005,0.0,0.0
2002-06-27,23.67702681223697,23.67702681223697,22.717565055406098,23.235984802246094,12481884,0.0,0.0
2002-06-28,23.777617360229513,24.257348284294586,23.607391251873995,24.048433303833008,16654412,0.0,0.0
2002-07-01,24.28056185380062,24.481738443214926,24.0716468738709,24.33472442626953,11215881,0.0,0.0
2002-07-02,23.212772209874363,25.139432659099693,23.212772209874363,24.543638229370117,26648411,0.0,0.0
2002-07-03,24.566850793549342,24.760290527192613,24.156759235950876,24.628751754760742,10958500,0.0,0.0
2002-07-04,24.61327421327802,25.34060889922622,24.388884020008064,25.046579360961914,20505535,0.0,0.0
2002-07-05,25.22454390661832,25.363821056703195,24.860878102934645,25.077529907226562,9271572,0.0,0.0
2002-07-08,25.224544083355813,25.56499934150426,25.139431038960982,25.45667266845703,12902871,0.0,0.0
2002-07-09,25.534049272373498,25.534049272373498,24.791242364200386,24.85314178466797,10284218,0.0,0.0
2002-07-10,24.450786723256517,24.915042381838997,24.33472319368206,24.51268768310547,8879093,0.0,0.0
2002-07-11,24.43531291535569,24.86861811940808,24.31924937897919,24.427576065063477,8897242,0.0,0.0
2002-07-12,24.45078587217956,24.768027510220637,23.940104511486034,24.087120056152344,9150986,0.0,0.0
2002-07-15,24.133543535306046,24.133543535306046,23.14313286172998,23.305622100830078,9610250,0.0,0.0
2002-07-16,23.522278496352314,23.754405570796997,22.91874563834052,23.38300132751465,10495771,0.0,0.0
2002-07-17,23.05802136525346,23.638340555359886,22.98838201504712,23.282411575317383,6064365,0.0,0.0
2002-07-18,21.665254595458798,23.715716985997346,21.665254595458798,23.560964584350586,5054834,0.0,0.0
2002-07-19,23.560963089131153,23.8317790046842,23.406212237589823,23.61512565612793,4320719,0.0,0.0
2002-07-22,23.367526023039296,23.44490222773887,22.601505447225435,22.717567443847656,6228180,0.0,0.0
2002-07-23,22.439011717426876,22.980643539320052,22.284260868517794,22.80267906188965,8976155,0.0,0.0
2002-07-24,22.702090836717066,22.86458162695,21.951545547010234,22.044395446777344,6803292,0.0,0.0
2002-07-25,23.135397660184225,23.135397660184225,21.84322041866537,22.02118492126465,19069360,0.0,0.0
2002-07-26,22.02118221270804,22.02118221270804,20.27248634373215,20.551040649414062,16020098,0.0,0.0
2002-07-29,20.62841617479656,20.62841617479656,19.545154005664042,20.032623291015625,9542635,0.0,0.0
2002-07-30,20.434973878502348,20.54330208417118,19.073159103379414,19.313024520874023,10095297,0.0,0.0
2002-07-31,19.111851178743212,19.83918286193481,18.802346368510985,19.668956756591797,11183673,0.0,0.0
2002-08-01,20.024884501199825,20.241537854872195,19.204699885723667,19.374927520751953,10699799,0.0,0.0
2002-08-02,18.90293581240073,19.305290549911053,18.76366017960261,19.14280128479004,6188583,0.0,0.0
2002-08-05,19.17374607488341,20.5665127713365,19.17374607488341,20.442710876464844,15555339,0.0,0.0
2002-08-06,20.125472182039623,20.86054372800721,19.97845818090302,20.643890380859375,15012346,0.0,0.0
2002-08-07,21.046246941548056,21.12362159794016,20.67484273778449,20.798643112182617,9933977,0.0,0.0
2002-08-08,20.73674359303804,20.814119795081165,19.4213543194437,19.6070556640625,11107145,0.0,0.0
2002-08-09,19.57610997298143,20.0016768779161,19.220180896781688,19.622535705566406,17423099,0.0,0.0
2002-08-12,19.80823033608536,20.404026264135343,19.785018247856506,20.210586547851562,11391881,0.0,0.0
2002-08-13,20.65936838247549,20.759956672317134,20.334388342527266,20.59746742248535,12323407,0.0,0.0
2002-08-14,20.465926713691424,20.659367980034734,20.21832441883878,20.41176414489746,7099252,0.0,0.0
2002-08-15,20.41176414489746,20.41176414489746,20.41176414489746,20.41176414489746,0,0.0,0.0
2002-08-16,20.860544310379005,20.860544310379005,20.504615341841237,20.60520362854004,5900315,0.0,0.0
2002-08-19,20.721271676276775,20.72901006786466,20.380817872963664,20.465930938720703,6257424,0.0,0.0
2002-08-20,20.581992070318616,20.891495328297893,20.434976521000923,20.852807998657227,8525820,0.0,0.0
2002-08-21,20.876019308859316,21.10814635860482,20.612940240158537,20.798643112182617,9551940,0.0,0.0
2002-08-22,21.046249726152922,21.046249726152922,20.50461781803793,20.566518783569336,5477220,0.0,0.0
2002-08-23,20.651628770542654,20.736741815351305,20.218323616531553,20.643890380859375,7071104,0.0,0.0
2002-08-26,20.659371262441173,21.378966171928123,20.512355691827942,21.115888595581055,16570923,0.0,0.0
2002-08-27,21.394440633147884,21.510505715214894,20.99982428303148,21.061723709106445,11592569,0.0,0.0
2002-08-28,21.015296252281303,21.015296252281303,20.605203184146667,20.837331771850586,6368179,0.0,0.0
2002-08-29,20.736745688124763,21.162314072215878,20.651632627420486,20.99208641052246,4686845,0.0,0.0
2002-08-30,21.046248835986653,21.80453255110461,20.93792215088845,21.587879180908203,5943721,0.0,0.0
2002-09-02,22.408061209030517,22.408061209030517,21.66525282248313,21.727153778076172,8663605,0.0,0.0
2002-09-03,21.86643076120061,21.86643076120061,21.262899486832687,21.61109161376953,3314105,0.0,0.0
2002-09-04,21.355751057154837,21.804531475860582,21.247424377398534,21.672992706298828,5534862,0.0,0.0
2002-09-05,22.384849512461056,22.384849512461056,21.665253201529033,22.067607879638672,12550662,0.0,0.0
2002-09-06,21.897380105863338,21.967019451811655,21.27837362371219,21.40217399597168,5729523,0.0,0.0
2002-09-09,21.471817629560626,21.611094808984515,20.906973601213267,21.301589965820312,6868141,0.0,0.0
2002-09-10,21.301589965820312,21.301589965820312,21.301589965820312,21.301589965820312,0,0.0,0.0
2002-09-11,21.665254316173904,21.72715527603465,21.355751057154837,21.672992706298828,3742319,0.0,0.0
2002-09-12,21.66525726001691,21.804534438628362,21.17778944530413,21.239688873291016,5643352,0.0,0.0
2002-09-13,20.891497814511194,21.618831096419132,20.891497814511194,21.317066192626953,5569752,0.0,0.0
2002-09-16,21.820006812570476,23.344311024618765,21.007559021222985,21.10041046142578,4371165,0.0,0.0
2002-09-17,21.201000020589966,21.317065097933426,20.76769481399069,21.1081485748291,6141931,0.0,0.0
2002-09-18,21.11588302553975,21.11588302553975,20.767690939046382,20.89149284362793,3041069,0.0,0.0
2002-09-19,21.007563152991484,21.007563152991484,20.16416625598172,20.40403175354004,7129565,0.0,0.0
2002-09-20,20.257012510638596,20.643890407620685,19.89334516188272,20.489139556884766,3707852,0.0,0.0
2002-09-23,20.57425354736581,20.57425354736581,19.831445116898216,19.870132446289062,5448247,0.0,0.0
2002-09-24,19.792758834589527,20.094523716485345,19.653481668902028,19.91655921936035,4562997,0.0,0.0
2002-09-25,19.661217534448838,20.109997950015725,19.436828866950044,20.032623291015625,7418888,0.0,0.0
2002-09-26,20.040358715276845,20.22606158035069,19.924295194747963,20.117734909057617,2961306,0.0,0.0
2002-09-27,20.195112483704623,20.891495194778514,20.063573715425456,20.79090690612793,19790769,0.0,0.0
2002-09-30,20.504614795986814,20.698054514620146,20.380812883170417,20.489139556884766,7212204,0.0,0.0
2002-10-01,20.14095155455262,20.3808170394076,19.932036554213436,20.00941276550293,6843792,0.0,0.0
2002-10-02,20.00941276550293,20.00941276550293,20.00941276550293,20.00941276550293,0,0.0,0.0
2002-10-03,20.040358783659553,20.22606164936706,20.00166991649488,20.148685455322266,2065922,0.0,0.0
2002-10-04,20.164163396722238,20.535567637631807,20.164163396722238,20.388553619384766,4517133,0.0,0.0
2002-10-07,20.280225205107236,20.69031828342253,20.280225205107236,20.636154174804688,3256567,0.0,0.0
2002-10-08,20.659368182166304,20.698055511642703,20.34212653543509,20.504615783691406,5199456,0.0,0.0
2002-10-09,20.674846253705898,20.953399068827533,20.581994801903733,20.806385040283203,6180406,0.0,0.0
2002-10-10,20.806383813011493,21.42539037461056,20.458191659434036,21.1700496673584,6701382,0.0,0.0
2002-10-11,21.58787444833317,21.765838907552386,21.278371241902065,21.603349685668945,11296176,0.0,0.0
2002-10-14,21.974755944580874,22.20688297027872,21.703938514125994,22.005704879760742,8346939,0.0,0.0
2002-10-15,22.005704879760742,22.005704879760742,22.005704879760742,22.005704879760742,0,0.0,0.0
2002-10-16,22.08308795473587,22.24557723145135,21.665257945957524,21.765846252441406,6197131,0.0,0.0
2002-10-17,21.66525572622518,22.044396819621095,21.479554374841502,21.928333282470703,3996840,0.0,0.0
2002-10-18,21.905116617738827,22.129506794846954,21.74262739159631,21.850954055786133,3523883,0.0,0.0
2002-10-21,22.05213332454598,22.05213332454598,21.711679592551206,21.77358055114746,1533038,0.0,0.0
2002-10-22,21.820007901452872,21.95154667816201,21.371227458361883,21.464078903198242,2121968,0.0,0.0
2002-10-23,21.433128765280053,21.564667544098498,21.131362334865244,21.1700496673584,3619573,0.0,0.0
2002-10-24,21.239688741791664,21.239688741791664,20.930185442633945,20.99208641052246,3526618,0.0,0.0
2002-10-25,20.999826996550983,20.999826996550983,20.380818793252008,20.450456619262695,5852536,0.0,0.0
2002-10-28,20.73674197958409,20.81411817560684,20.31117521188582,20.551040649414062,5973377,0.0,0.0
2002-10-29,20.64389423629199,21.084937862355233,20.44271763093918,20.99208641052246,4619919,0.0,0.0
2002-10-30,21.348014303135464,21.394440026589077,20.373078731463927,20.914709091186523,17710083,0.0,0.0
2002-10-31,21.6497826384642,22.562818866071865,21.433130783588354,22.40032958984375,24737875,0.0,0.0
2002-11-01,22.593766716533313,23.16634754212218,22.454489550170475,22.694355010986328,17054979,0.0,0.0
2002-11-04,22.965171472546537,23.042547677831216,22.678880283135598,22.941959381103516,2690499,0.0,0.0
2002-11-05,23.05802226531783,23.174085799812698,22.539602474747248,22.63245391845703,4750363,0.0,0.0
2002-11-06,22.63245391845703,22.63245391845703,22.63245391845703,22.63245391845703,0,0.0,0.0
2002-11-07,22.555074782626924,22.864579554749298,22.144983269991563,22.4312744140625,9509733,0.0,0.0
2002-11-08,22.36163855288376,22.516390963046707,22.075347364224694,22.276525497436523,4382932,0.0,0.0
2002-11-11,22.137246511359383,22.315210985915257,21.982494124665347,22.175933837890625,3330579,0.0,0.0
2002-11-12,22.284262977813096,22.70982977795038,22.206886775892308,22.609241485595703,5769527,0.0,0.0
2002-11-13,22.90327159902603,22.90327159902603,22.469966369081572,22.53960418701172,5494769,0.0,0.0
2002-11-14,22.454490799585557,22.78720772315637,22.454490799585557,22.70209312438965,4988477,0.0,0.0
2002-11-15,23.522278137812155,24.89956840307436,22.825893844523275,24.33472442626953,21359469,0.0,0.0
2002-11-18,24.373412129610045,25.50310002905293,24.373412129610045,24.543638229370117,27375497,0.0,0.0
2002-11-19,24.543638229370117,24.543638229370117,24.543638229370117,24.543638229370117,0,0.0,0.0
2002-11-20,24.605541633851463,24.969209039933645,23.955583029394457,24.156761169433594,13979907,0.0,0.0
2002-11-21,24.21866186242156,24.88409416062938,24.19544977051358,24.667442321777344,12073489,0.0,0.0
2002-11-22,24.82219147965309,25.82807741571163,24.775764221357154,25.100744247436523,18319605,0.0,0.0
2002-11-25,24.876358281515333,25.34061400036732,24.837669406444835,25.000160217285156,7473759,0.0,0.0
2002-11-26,25.069795855627987,26.044732934452835,25.069795855627987,25.85129165649414,19456720,0.0,0.0
2002-11-27,25.882242568328593,26.106634331270936,25.08527151357851,25.247760772705078,12387938,0.0,0.0
2002-11-28,25.34834848637298,26.400661761672733,25.34834848637298,26.261383056640625,22940365,0.0,0.0
2002-11-29,26.385182303463225,26.385182303463225,25.534047241388485,26.184005737304688,11841396,0.0,0.0
2002-12-02,26.41613609006775,26.67921364500608,25.920931461982036,26.06794548034668,9152160,0.0,0.0
2002-12-03,25.99830158665316,26.2768558741338,25.185855432212488,25.28644371032715,13908018,0.0,0.0
2002-12-04,25.22454635195956,25.518575919531713,25.000157676607863,25.325136184692383,10762409,0.0,0.0
2002-12-05,25.5340518951416,25.87450567396458,25.464415617569532,25.5340518951416,8523054,0.0,0.0
2002-12-06,25.696541302619757,26.27686052720656,25.534050502673477,26.098896026611328,10145984,0.0,0.0
2002-12-09,26.83396501209998,26.83396501209998,25.255496663186417,25.417985916137695,10142247,0.0,0.0
2002-12-10,25.162644795212184,25.2245442112685,24.39662277092055,24.915040969848633,20290480,0.0,0.0
2002-12-11,25.209071768834274,25.3715610271131,24.489476922252265,24.86861801147461,13470708,0.0,0.0
2002-12-12,24.915042110753518,24.915042110753518,24.18770892101132,24.388885498046875,8806876,0.0,0.0
2002-12-13,24.760287356557786,25.495358866387807,24.582322886006292,25.379295349121094,15619974,0.0,0.0
2002-12-16,25.84355744382017,25.998306776073807,24.760292094342446,24.92278289794922,13785522,0.0,0.0
2002-12-17,25.06979719694272,25.131698162755846,24.195449905544336,24.41210174560547,14793456,0.0,0.0
2002-12-18,24.45078665700021,24.95373118426775,24.28056055816153,24.48173713684082,11307661,0.0,0.0
2002-12-19,24.76029231720784,24.76029231720784,24.37341436223712,24.566852569580078,7273603,0.0,0.0
2002-12-20,24.59006455492888,24.899567822347276,24.489476262567727,24.69065284729004,7439667,0.0,0.0
2002-12-23,24.760293492244333,24.88409542949244,24.334726643381273,24.489479064941406,7551408,0.0,0.0
2002-12-24,24.651967671590377,24.88409475737598,24.3269891353766,24.814456939697266,11028129,0.0,0.0
2002-12-25,24.814456939697266,24.814456939697266,24.814456939697266,24.814456939697266,0,0.0,0.0
2002-12-26,25.03110818347269,25.286448895884416,24.55137724138307,24.667442321777344,17662314,0.0,0.0
2002-12-27,24.822191045582894,25.35608294266553,24.605537698651972,25.201332092285156,17002608,0.0,0.0
2002-12-30,25.22454692562768,25.25549740712864,24.775766484148516,24.969207763671875,7907468,0.0,0.0
2002-12-31,25.13942938375944,25.20906718456251,24.798975688311316,24.976940155029297,6799357,0.0,0.0
2003-01-01,24.760289387151627,25.247758664104424,24.760289387151627,25.1549072265625,4460733,0.0,0.0
2003-01-02,25.270974079234705,25.363825528996713,24.837668853963482,24.907306671142578,4800428,0.0,0.0
2003-01-03,24.907309005664583,25.20907547553279,24.845409573639664,24.938261032104492,3939402,0.0,0.0
2003-01-06,24.99242347959147,25.03884920857656,24.179977073064777,24.342466354370117,7973888,0.0,0.0
2003-01-07,24.52816276827945,24.52816276827945,23.90915625426557,24.133544921875,11465006,0.0,0.0
2003-01-08,24.203186496070746,24.798980975193192,23.986533118052698,24.605541229248047,13942882,0.0,0.0
2003-01-09,24.682912501354718,25.363819901293994,24.605536310387873,25.28644371032715,18702848,0.0,0.0
2003-01-10,25.332873782971838,25.657852300654806,24.94599430186645,25.402511596679688,13379940,0.0,0.0
2003-01-13,26.772065067572996,26.772065067572996,24.83766765871015,24.930519104003906,8216589,0.0,0.0
2003-01-14,24.74481304105497,25.24001914551664,24.311509432471134,25.077529907226562,16822099,0.0,0.0
2003-01-15,25.209072373920474,25.22454761509394,24.922782722638512,25.01563262939453,5185596,0.0,0.0
2003-01-16,25.015629458106105,25.294183763915534,24.938254802332512,25.007892608642578,7914038,0.0,0.0
2003-01-17,24.984682012153478,25.812603508711305,24.984682012153478,25.742965698242188,18705076,0.0,0.0
2003-01-20,25.68880237063562,25.920930979749233,25.30192289573099,25.34834861755371,9354445,0.0,0.0
2003-01-21,25.448935065289444,26.036991049558303,25.37929572167954,25.874500274658203,12621543,0.0,0.0
2003-01-22,26.26138097050122,26.26138097050122,25.394772190657307,25.541786193847656,9638700,0.0,0.0
2003-01-23,25.688800369302562,25.889978481527876,25.031105005146706,25.31739616394043,13892134,0.0,0.0
2003-01-24,25.379299415173314,25.379299415173314,24.30377403025011,24.551376342773438,8211512,0.0,0.0
2003-01-27,24.435311751230955,24.435311751230955,23.560964534488814,23.84725570678711,7532727,0.0,0.0
2003-01-28,23.754404448871586,24.17223439536563,23.058021718143074,23.622865676879883,16235016,0.0,0.0
2003-01-29,23.816305343487834,23.940105724866566,23.212772515663367,23.591915130615234,5473619,0.0,0.0
2003-01-30,23.52227750399897,23.81630552996711,23.297885749084728,23.367525100708008,8449464,0.0,0.0
2003-01-31,23.367527453367263,23.94010832262229,23.181824550721405,23.769882202148438,5799204,0.0,0.0
2003-02-03,24.12580742178313,24.404360191552627,23.677027018091678,24.2728214263916,6742545,0.0,0.0
2003-02-04,24.334723779749012,24.89182935123735,24.311511689388954,24.791242599487305,9391678,0.0,0.0
2003-02-05,24.59006835688367,24.76029448715492,24.249614556056237,24.504955291748047,8049492,0.0,0.0
2003-02-06,24.45078626572216,25.37155917553375,24.45078626572216,25.216808319091797,9808365,0.0,0.0
2003-02-07,25.37929534912109,25.59594868561782,25.154905163606013,25.379295349121094,10288289,0.0,0.0
2003-02-10,25.394775446632845,25.417987538413932,24.760292094342446,24.92278289794922,4840844,0.0,0.0
2003-02-11,25.25549740712864,25.2864478886296,24.853142687900913,24.969207763671875,3707826,0.0,0.0
2003-02-12,24.976942510778716,25.038843468568405,24.551374196116903,24.744813919067383,4625294,0.0,0.0
2003-02-13,24.744813919067383,24.744813919067383,24.744813919067383,24.744813919067383,0,0.0,0.0
2003-02-14,24.899567862526343,24.899567862526343,24.36567437880404,24.53590202331543,3245410,0.0,0.0
2003-02-17,24.798983719111593,25.255501077163014,24.798983719111593,25.062061309814453,4178899,0.0,0.0
2003-02-18,25.22455071861026,25.356089514626284,24.853146425035916,24.938261032104492,6098070,0.0,0.0
2003-02-19,25.069798500417882,25.317400836259374,25.01563438237279,25.08527374267578,6257669,0.0,0.0
2003-02-20,25.069794421098457,25.193594798732146,24.783503256054644,24.961467742919922,4010069,0.0,0.0
2003-02-21,24.99242006753308,25.054321031062248,24.760291454298684,24.930519104003906,3563794,0.0,0.0
2003-02-24,25.100744791689177,25.495361092915015,25.06979431234386,25.216808319091797,6001859,0.0,0.0
2003-02-25,25.069796401344046,25.28644823452966,24.92278238234582,24.992420196533203,4451888,0.0,0.0
2003-02-26,25.06979466702113,25.193595045869245,24.636489490341106,24.768028259277344,8074811,0.0,0.0
2003-02-27,24.605539958833297,25.44893825500209,24.497213275417312,25.255496978759766,7777312,0.0,0.0
2003-02-28,25.595952922424722,25.90545465951035,25.08527151357851,25.247760772705078,15852828,0.0,0.0
2003-03-03,25.31739633675077,25.75070150267833,24.93051688934595,25.093006134033203,5545158,0.0,0.0
2003-03-04,24.92278039802339,25.062056015309196,24.071645293439968,24.17223358154297,10916894,0.0,0.0
2003-03-05,24.110332489013672,24.172233447590838,23.71571618851117,24.110332489013672,7728045,0.0,0.0
2003-03-06,24.04843211839092,24.12580831850413,23.793091428159652,23.940105438232422,8318285,0.0,0.0
2003-03-07,24.125809246809634,24.172234968663915,23.72345453102392,23.924631118774414,13670087,0.0,0.0
2003-03-10,23.971055707814678,24.334723075011485,23.80082960934484,23.97879409790039,7947639,0.0,0.0
2003-03-11,23.83178211750452,24.125810160094034,23.011597414266838,23.72345542907715,13026760,0.0,0.0
2003-03-12,23.80082841622567,23.80082841622567,23.32109754406898,23.398473739624023,4933590,0.0,0.0
2003-03-13,23.506802410666975,23.506802410666975,23.003857866968584,23.29788589477539,6450833,0.0,0.0
2003-03-14,23.29788589477539,23.29788589477539,23.29788589477539,23.29788589477539,0,0.0,0.0
2003-03-17,23.21277117313444,23.406212434688037,22.84136696990933,23.235984802246094,6503742,0.0,0.0
2003-03-18,23.23598480224609,23.23598480224609,23.23598480224609,23.235984802246094,0,0.0,0.0
2003-03-19,23.506802275676023,23.885943353505493,23.290148910958017,23.68476676940918,8483791,0.0,0.0
2003-03-20,23.66929026228033,24.744814017142875,23.444900059545645,24.621013641357422,7729965,0.0,0.0
2003-03-21,24.605541769843278,25.069797478368507,24.373414685723077,24.907306671142578,5288429,0.0,0.0
2003-03-24,25.08527074744786,25.16264694949849,24.450787430917384,24.53590202331543,5459138,0.0,0.0
2003-03-25,24.450785670738096,24.55911234581069,24.141282425100997,24.46626091003418,4028474,0.0,0.0
2003-03-26,24.6055410207356,24.729341409697728,24.265085715306615,24.326988220214844,5098966,0.0,0.0
2003-03-27,24.34246303029806,24.77576669441944,24.179973771181356,24.613277435302734,8941489,0.0,0.0
2003-03-28,24.651967678808326,24.651967678808326,24.079385274618435,24.311513900756836,4313262,0.0,0.0
2003-03-31,24.342460736499106,24.45078587217956,23.854991464798648,24.087120056152344,3202844,0.0,0.0
2003-04-01,24.125809657952622,24.79898032588454,24.063908694425354,24.613277435302734,4003828,0.0,0.0
2003-04-02,24.559116221162203,24.945995724328096,24.37341486059069,24.814456939697266,5204962,0.0,0.0
2003-04-03,25.069793672653212,25.472148353591056,24.62875012337861,25.224544525146484,8138726,0.0,0.0
2003-04-04,27.855327290224466,27.855327290224466,23.07349660856226,25.650114059448242,6537494,0.0,0.0
2003-04-07,25.557258038896112,26.15305236232167,25.557258038896112,25.88223648071289,6054367,0.0,0.0
2003-04-08,25.882243397542993,25.882243397542993,25.263236822970523,25.35608673095703,6631420,0.0,0.0
2003-04-09,25.14717459193385,25.39477692659604,24.96921007695809,25.209074020385742,5510732,0.0,0.0
2003-04-10,25.147176043507873,25.425728878617388,24.644231413632536,24.938261032104492,4646830,0.0,0.0
2003-04-11,25.069796207003517,25.224547075140826,24.497213836126658,24.899568557739258,2800168,0.0,0.0
2003-04-14,24.899568557739254,24.899568557739254,24.899568557739254,24.899568557739258,0,0.0,0.0
2003-04-15,24.760289825963493,24.89956698474471,23.90915625426557,24.133544921875,4566958,0.0,0.0
2003-04-16,24.18771392441981,24.52816773002552,24.141288195434722,24.342466354370117,3817093,0.0,0.0
2003-04-17,24.24960989094439,24.24960989094439,23.738928517805064,23.916893005371094,4026434,0.0,0.0
2003-04-18,23.916893005371097,23.916893005371097,23.916893005371097,23.916893005371094,0,0.0,0.0
2003-04-21,23.893677951915045,24.10259135288317,23.46037129124434,23.870464324951172,5357609,0.0,0.0
2003-04-22,23.831780089118386,24.09485762690885,23.607389880902524,23.97879409790039,2472955,0.0,0.0
2003-04-23,24.12580974722693,24.2341364338005,23.59965309558293,23.669292449951172,2655176,0.0,0.0
2003-04-24,23.839518095993796,23.963320021096816,22.980646091303413,23.13539695739746,15898421,0.0,0.0
2003-04-25,23.220512003407894,23.460375927540703,23.06575959401438,23.35205078125,6193775,0.0,0.0
2003-04-28,23.228247079838095,23.986530747388112,23.228247079838095,23.885942459106445,4608971,0.0,0.0
2003-04-29,23.99426917109465,24.087120609770224,23.638340196456262,23.731191635131836,3871881,0.0,0.0
2003-04-30,23.677028581456053,23.692503821925314,23.212772907662938,23.32883644104004,7671207,0.0,0.0
2003-05-01,23.32883644104004,23.32883644104004,23.32883644104004,23.32883644104004,0,0.0,0.0
2003-05-02,23.444902505289324,23.584178135112598,23.073498258619303,23.34431266784668,6744496,0.0,0.0
2003-05-05,23.56096937334653,23.878211091062518,23.48359315679568,23.76214599609375,8006017,0.0,0.0
2003-05-06,23.754404654699925,24.791242679935895,23.754404654699925,24.69065284729004,12350804,0.0,0.0
2003-05-07,24.296034487008892,24.99241716527474,24.296034487008892,24.915040969848633,10567832,0.0,0.0
2003-05-08,24.91504130933604,24.992417505816466,24.29603481806184,24.46626091003418,6364912,0.0,0.0
2003-05-09,24.296038748599905,24.373414957598012,24.10259745596222,24.21092414855957,2662586,0.0,0.0
2003-05-12,24.249614651448617,24.698395153486295,24.110337465900216,24.40436553955078,2748887,0.0,0.0
2003-05-13,24.52816568144812,24.605541889960854,24.156761420871806,24.280563354492188,3109357,0.0,0.0
2003-05-14,24.2109203634052,24.296034950138655,23.947842834226226,24.056169509887695,8557751,0.0,0.0
2003-05-15,24.29603717999223,24.6983919005206,24.071646958527285,24.551376342773438,4217948,0.0,0.0
2003-05-16,24.744815929665638,24.92278196791363,24.218660826270643,24.303773880004883,10935690,0.0,0.0
2003-05-19,24.45078752989441,25.433461449203545,24.404361808476096,25.069795608520508,14607030,0.0,0.0
2003-05-20,24.837668628770047,25.379300540519516,24.837668628770047,25.26323699951172,7664026,0.0,0.0
2003-05-21,25.518574614084283,26.013780741219545,25.240020301160598,25.472148895263672,12763478,0.0,0.0
2003-05-22,25.688800535277625,25.843554470581566,25.154907082887867,25.6965389251709,10798332,0.0,0.0
2003-05-23,25.766178803958617,26.756591131125727,25.719753081720967,26.57862663269043,17076145,0.0,0.0
2003-05-26,26.470302820521006,27.275012299254243,26.470302820521006,26.803016662597656,12853876,0.0,0.0
2003-05-27,27.08156814514202,27.08156814514202,25.78165261540738,26.029254913330078,12727226,0.0,0.0
2003-05-28,26.292331795283776,26.292331795283776,25.247758519899463,25.6965389251709,14154853,0.0,0.0
2003-05-29,25.84355310771879,26.741110790359627,25.595949288745285,26.43934440612793,32531208,0.0,0.0
2003-05-30,26.818492373803554,27.050619447127968,26.447086592028885,26.57088851928711,10859664,0.0,0.0
